,_id,tweet_id,tweet,image_url,s3_url,tweet_url,user_id,timestamp_of_creation,language,reply,repost,timestamp_of_scraping,type,search,content_type,conversation_id,date,geo,hashtags,likes_count,mentions,name,near,place,quote_url,replies_count,retweet_date,retweet_id,retweets_count,source,time,timezone,trans_dest,trans_src,translate,urls,user_rt,user_rt_id,username,video,date_created,time_created
324488,61cbeff02be4b54bb8306852,1428280352565469188,@Ravitiwarii_ That lady in your pic is from 2015 news ..,[],,https://twitter.com/ExSecular/status/1428280352565469188,51310666,2021-08-19 14:29:06 IST,en,"[{'screen_name': 'Ravitiwarii_', 'name': 'Ravi Tiwari 🇮🇳', 'id': '773920469531631616'}]",False,20211229104944,handle,ExSecular,text,1428277450757132298,,,[],10.0,[],exsecular,,,,1.0,,,0.0,,,+0530,,,,[],,,exsecular,0.0,2021-08-19,14:29:06
703428,61dfdf67381ccca3ef99c50d,1312329594817581062,@iamDivyaKhosla @pearlvpuri @TSeries @DarshanRavalDZ @iAmNehaKakkar @tuneintomanan @kumaarofficial @SapruAndRao @imrohitsuchanti Love for @pearlvpuri 💕🙃,[],,https://twitter.com/quboolhai_ani/status/1312329594817581062,1251376423064858624,2020-10-03 15:22:11 IST,en,"[{'screen_name': 'iamDivyaKhosla', 'name': 'Divya Khosla Kumar', 'id': '2936010270'}, {'screen_name': 'pearlvpuri', 'name': 'Pearl V Puri', 'id': '1496288024'}, {'screen_name': 'TSeries', 'name': 'T-Series', 'id': '286036879'}, {'screen_name': 'DarshanRavalDZ', 'name': 'Darshan Raval 🏠💙', 'id': '2262626215'}, {'screen_name': 'iAmNehaKakkar', 'name': 'Neha Kakkar', 'id': '502856765'}, {'screen_name': 'tuneintomanan', 'name': 'Manan_Bhardwaj', 'id': '76373822'}, {'screen_name': 'kumaarofficial', 'name': 'Kumaar', 'id': '3508020494'}, {'screen_name': 'SapruAndRao', 'name': 'Radhika & Vinay', 'id': '455569276'}, {'screen_name': 'imrohitsuchanti', 'name': 'Rohit Suchanti', 'id': '1003620146273968128'}]",False,20220113134431,reply,iamDivyaKhosla,text,1312329003307421696,,,[],1.0,"[{'screen_name': 'pearlvpuri', 'name': 'pearl v puri', 'id': '1496288024'}]",🍥❥᭄𐀁ղísհα❥᭄🍥,,,,0.0,,,0.0,,,+0530,,,,[],,,quboolhai_ani,0.0,2020-10-03,15:22:11
690619,61dfd884e7dfd99c9f9f8a3c,520507207478042624,@inamitha hi its nice comments,[],,https://twitter.com/wishoo717/status/520507207478042624,2850022766,2014-10-10 15:02:43 IST,en,[],False,20220113131508,reply,inamitha,text,22514130784,,,[],0.0,[],nazir,,,,0.0,,,0.0,,,+0530,,,,[],,,wishoo717,0.0,2014-10-10,15:02:43
377577,61cc27b9347401f9a114f4c0,1445093503424352256,Everybody needs a break.🎶,[],,https://twitter.com/Secular_Kenyan/status/1445093503424352256,3128359511,2021-10-04 23:58:34 IST,en,[],False,20211229144745,keyword,secular,text,1445093503424352256,,,[],12.0,[],Secular Kenyan,,,,1.0,,,6.0,,,+0530,,,,[],,,secular_kenyan,0.0,2021-10-04,23:58:34
539335,61dc46f211ae5ace4fb56972,1387352850133667840,@NimratOfficial @Csrf19 Thank u baba,[],,https://twitter.com/alifazal9/status/1387352850133667840,103565377,2021-04-28 15:57:49 IST,en,"[{'screen_name': 'NimratOfficial', 'name': 'Nimrat Kaur', 'id': '60023642'}, {'screen_name': 'Csrf19', 'name': 'Csrf', 'id': '972381488711790592'}]",False,20220110201714,reply,NimratOfficial,text,1387330251336867845,,,[],16.0,[],Ali Fazal M / میر علی فضل / अली,,,,0.0,,,0.0,,,+0530,,,,[],,,alifazal9,0.0,2021-04-28,15:57:49
522075,61dc0a5411ae5ace4fb52606,1464448741268594693,@arulnithitamil Super,[],,https://twitter.com/vikramdeva_m/status/1464448741268594693,1464443563203256320,2021-11-27 09:49:22 IST,en,"[{'screen_name': 'arulnithitamil', 'name': 'Arulnithi tamilarasu', 'id': '2333171106'}]",False,20220110155836,reply,arulnithitamil,text,1418229602003034113,,,[],0.0,[],Vikramdeva M,,,,0.0,,,0.0,,,+0530,,,,[],,,vikramdeva_m,0.0,2021-11-27,09:49:22
492079,61d611147b77dfb5f2892ccc,1447797155624734720,@sagarikaghose You people judges some Kashimir terrorist's son based on his own actions and not his father's.But want to judge a father based on his son's actions and not his own?Why so?,[],,https://twitter.com/drdeepak1382/status/1447797155624734720,102062628,2021-10-12 11:01:55 IST,en,"[{'screen_name': 'sagarikaghose', 'name': 'Sagarika Ghose', 'id': '56312411'}]",False,20220106031348,reply,sagarikaghose,text,1447773598702182406,,,[],0.0,[],Deepak,,,,0.0,,,0.0,,,+0530,,,,[],,,drdeepak1382,0.0,2021-10-12,11:01:55
710001,61dfe2d3381ccca3ef99cb67,1459178504604446724,@srushtiDange Pretty melting lovely cutie 😍😍😍❤️❤️❤️,[],,https://twitter.com/Sakthi07044923/status/1459178504604446724,1421158130772168707,2021-11-12 20:47:20 IST,en,"[{'screen_name': 'srushtiDange', 'name': 'S r u s h t i i D a n g e', 'id': '993353833'}]",False,20220113135907,reply,srushtiDange,text,1459115668029116417,,,[],0.0,[],Sakthi,,,,0.0,,,0.0,,,+0530,,,,[],,,sakthi07044923,0.0,2021-11-12,20:47:20
686431,61dfd53de7dfd99c9f9f85e5,1167367925411434497,@inamitha Now where r u,[],,https://twitter.com/LnbarajK/status/1167367925411434497,1153046416442322949,2019-08-30 14:56:16 IST,en,"[{'screen_name': 'inamitha', 'name': 'Namitha', 'id': '151990419'}]",False,20220113130109,reply,inamitha,text,22540162866,,,[],0.0,[],K.lnbaraj,,,,0.0,,,0.0,,,+0530,,,,[],,,lnbarajk,0.0,2019-08-30,14:56:16
93909,61c1e742ed35dab7b3745206,1394721227009318912,"Oh, 5.1 million dollars to Andrew Cuomo. Oh, this is the first time Dylan McCain has heard of this story. NY thinks Andrew Cuomo earns money before Dylan McCain! Rape, the worst set up ever, I lost 2007-2021 for it. This is so fucked up, give me my property back!🖕🏼",[],,https://twitter.com/AlmightyMcCain/status/1394721227009318912,1250093056528965638,2021-05-18 23:57:07 IST,en,[],False,20211221201002,keyword,Rape/R@pe/R@p3,text,1394721227009318912,,,[],0.0,[],Dylan Thomas McCain(sole proprietorship),,,,0.0,,,0.0,,,+0530,,,,[],,,almightymccain,0.0,2021-05-18,23:57:07
318160,61cbed3683741dde469bb273,1299260570953289730,Joining @sakshijoshii today on the concerns of #JEE_NEET  Look forward to a fruitful chat. Do join in.,[],,https://twitter.com/_sayema/status/1299260570953289730,1136996138,2020-08-28 13:50:33 IST,en,[],False,20211229103806,handle,_sayema,text,1299260570953289730,,,['jee_neet'],889.0,"[{'screen_name': 'sakshijoshii', 'name': 'sakshi joshi', 'id': '105733665'}]",Sayema,,,https://twitter.com/sakshijoshii/status/1299229290651738112,4.0,,,221.0,,,+0530,,,,[],,,_sayema,0.0,2020-08-28,13:50:33
553352,61dd3717b5eb5374b79a30e1,1451189467553808384,"@sambhavnaseth Superb Song , both r looking fab. Love 4m MANGALURU. Candy ki beti crunchy 😍🤣. Waiting for your T......",[],,https://twitter.com/sirisavi/status/1451189467553808384,1202600578729140224,2021-10-21 19:41:45 IST,en,"[{'screen_name': 'sambhavnaseth', 'name': 'Sambhavna Seth', 'id': '170977970'}]",False,20220111132151,reply,sambhavnaseth,text,1451105395271876610,,,[],0.0,[],Deepika,,,,0.0,,,0.0,,,+0530,,,,[],,,sirisavi,0.0,2021-10-21,19:41:45
376205,61cc2744b9b85f406c0a42f8,1374742378548895745,"@Saharuk96522882 @IronMan12527028 @AyushVa21516182 @HMOIndia Isn't LGBT is haram in converted mullahs religion? Also, How he can suck your dick? When you have half of it. Lol, katwa converted namzichod.",[],,https://twitter.com/Hx2o1/status/1374742378548895745,1213689548447727616,2021-03-24 20:48:19 IST,en,"[{'screen_name': 'Saharuk96522882', 'name': 'Saharukh', 'id': '1308844839455395847'}, {'screen_name': 'IronMan12527028', 'name': 'Iron Man. #RCB❤️❤️❤️', 'id': '1347252525930463232'}, {'screen_name': 'HMOIndia', 'name': 'गृहमंत्री कार्यालय, HMO India', 'id': '2541363451'}]",False,20211229144548,keyword,Katwa,text,1374633411818573826,,,[],0.0,[],HEMANTH,,,,0.0,,,0.0,,,+0530,,,,[],,,hx2o1,0.0,2021-03-24,20:48:19
614236,61dd4fc76439e28932040f12,1457269067224535042,@MenenNithya This a best pic for you,[],,https://twitter.com/gkc9694454552/status/1457269067224535042,1304599876190089217,2021-11-07 14:19:55 IST,en,"[{'screen_name': 'MenenNithya', 'name': 'Nithya Menen', 'id': '715424897485266944'}]",False,20220111150711,reply,MenenNithya,text,1457249308932075526,,,[],1.0,[],Govind Kumar,,,,0.0,,,1.0,,,+0530,,,,[],,,gkc9694454552,0.0,2021-11-07,14:19:55
196059,61cab4032ac1831a61c0208b,1205905937434923009,@HindolSengupta Spare your patronising tone I might spare you my idealism,[],,https://twitter.com/mehartweets/status/1205905937434923009,727165841356238849,2019-12-14 23:12:34 IST,en,"[{'screen_name': 'HindolSengupta', 'name': 'HindolSengupta', 'id': '20963854'}]",False,20211228122147,handle,mehartweets,text,1205905645305655296,,,[],219.0,[],Gurmehar Kaur,,,,70.0,,,18.0,,,+0530,,,,[],,,mehartweets,0.0,2019-12-14,23:12:34
705684,61dfe041381ccca3ef99c758,1443954848890646530,@HarshdeepKaur Words cannot describe you beauty harshdeep di😘 your are sooooo beautiful ❤ @HarshdeepKaur,[],,https://twitter.com/PREET21285285/status/1443954848890646530,1381482570026655748,2021-10-01 20:33:58 IST,en,"[{'screen_name': 'HarshdeepKaur', 'name': 'Harshdeep Kaur', 'id': '115621365'}]",False,20220113134809,reply,HarshdeepKaur,text,1443934676159119372,,,[],4.0,"[{'screen_name': 'harshdeepkaur', 'name': 'harshdeep kaur', 'id': '115621365'}]",Harpreet kaur,,,,1.0,,,0.0,,,+0530,,,,[],,,preet21285285,0.0,2021-10-01,20:33:58
461741,61d5e8557b77dfb5f288b64a,1374059586664030212,"@RichaChadha Donkey character of the ""Shrek - Movie"" 🤡😃",[],,https://twitter.com/RajanThakur47/status/1374059586664030212,848215322616320000,2021-03-22 23:35:08 IST,en,"[{'screen_name': 'RichaChadha', 'name': 'RichaChadha', 'id': '207888272'}]",False,20220106001957,reply,RichaChadha,text,1373877763455688707,,,[],0.0,[],Rajan Thakur,,,,0.0,,,0.0,,,+0530,,,,[],,,rajanthakur47,0.0,2021-03-22,23:35:08
440395,61d5c5607b77dfb5f28862e8,1416657497646043137,@MiraPagliNair You have a Masterclass and I don’t know this? How?,[],,https://twitter.com/Whiskey_General/status/1416657497646043137,1176449734304849920,2021-07-18 12:44:02 IST,en,"[{'screen_name': 'MiraPagliNair', 'name': 'Mira Nair', 'id': '265178794'}]",False,20220105215048,reply,MiraPagliNair,text,1416656039395614723,,,[],1.0,[],Whiskey General,,,,0.0,,,0.0,,,+0530,,,,[],,,whiskey_general,0.0,2021-07-18,12:44:02
600910,61dd49e1a46a0340e21d97c2,718247752044568577,@bhavatharini @thisisysr @vasukibhaskar @Premgiamaren @vp_offl Bless the little angel.. 💕💕,[],,https://twitter.com/Sri_livefullest/status/718247752044568577,299999602,2016-04-08 06:53:03 IST,en,[],False,20220111144201,reply,bhavatharini,text,718069640795017216,,,[],0.0,"[{'screen_name': 'thisisysr', 'name': 'raja yuvan', 'id': '3140253344'}, {'screen_name': 'vasukibhaskar', 'name': 'vasuki bhaskar', 'id': '98588720'}, {'screen_name': 'premgiamaren', 'name': 'premgi', 'id': '210505078'}, {'screen_name': 'vp_offl', 'name': 'venkat prabhu', 'id': '70664813'}]",Sharanya P,,,,0.0,,,0.0,,,+0530,,,,[],,,sri_livefullest,0.0,2016-04-08,06:53:03
733831,61dfedfde7dfd99c9f9fb253,1338947152387731457,"@JasmineSandlas You gotta write them yourself now! Didn't you write like fifty songs during the quarantine? You totally said that only the songs you wrote were ""from the heart."" The other ones were ""from the throat."" I guess you were temporarily insane that day?",[],,https://twitter.com/ThunkerThinkery/status/1338947152387731457,1117972032770252800,2020-12-16 02:10:52 IST,en,"[{'screen_name': 'JasmineSandlas', 'name': 'Jasmine Sandlas', 'id': '66210185'}]",False,20220113144645,reply,JasmineSandlas,text,1338295909432524800,,,[],1.0,[],ThinkeryThunker,,,,0.0,,,0.0,,,+0530,,,,[],,,thunkerthinkery,0.0,2020-12-16,02:10:52
354811,61cbfe99ebd918fdf81745ef,1471147620869361664,"In case someone wants to respond to ""Why can be done to prevent this""    https://t.co/THVKjjP3sB",[],,https://twitter.com/UnSubtleDesi/status/1471147620869361664,17741799,2021-12-15 21:28:20 IST,en,[],False,20211229115217,handle,UnSubtleDesi,text,1471145766286598150,,,[],386.0,[],Nupur J Sharma,,,,22.0,,,65.0,,,+0530,,,,['https://www.legallyindia.com/convos/topic/209079-OpIndia-clocking-twice-as-many-views-as-the-Wire-Why-can-be-done-to-prevent-this-'],,,unsubtledesi,0.0,2021-12-15,21:28:20
688365,61dfd6f2381ccca3ef99b924,1446931745979383809,@humasqureshi @MrChoudharyS My Dear Huma Qureshi lovely pictures  Very Beautiful,[],,https://twitter.com/TamuorM/status/1446931745979383809,4288153043,2021-10-10 01:43:05 IST,en,"[{'screen_name': 'humasqureshi', 'name': 'Huma S Qureshi', 'id': '283916211'}, {'screen_name': 'MrChoudharyS', 'name': 'Sourabh Choudhary', 'id': '314153098'}]",False,20220113130826,reply,humasqureshi,text,1446093631144800260,,,[],0.0,[],Ahmed Malik,,,,0.0,,,0.0,,,+0530,,,,[],,,tamuorm,0.0,2021-10-10,01:43:05
671164,61dfcebce7dfd99c9f9f7aed,1428529717997621251,"@indiaarie so underrated, she been fine!!",[],,https://twitter.com/BoneJohns8199/status/1428529717997621251,2320787019,2021-08-20 07:00:00 IST,en,[],False,20220113123324,reply,indiaarie,text,1428529717997621251,,,[],1.0,[],Jab Johns,,,https://twitter.com/itsjustcigars/status/1428060278638383106,0.0,,,1.0,,,+0530,,,,[],,,bonejohns8199,0.0,2021-08-20,07:00:00
435999,61d5b7997b77dfb5f28851bc,1468591052147748873,@MahuaMoitra sad news.,[],,https://twitter.com/Mdshahjahan1963/status/1468591052147748873,529426275,2021-12-08 20:09:26 IST,en,"[{'screen_name': 'MahuaMoitra', 'name': 'Mahua Moitra', 'id': '426431202'}]",False,20220105205201,reply,MahuaMoitra,text,1468571350033997829,,,[],0.0,[],"Md. Shahjahan, (Addl. Sec.)",,,,0.0,,,0.0,,,+0530,,,,[],,,mdshahjahan1963,0.0,2021-12-08,20:09:26
730762,61dfec7c546338b7cb7645e6,1423336231123832832,@ZairaWasimmm Peace mercy and blessings of almighty Allah on you Zaira . Zahid sahib ka number chaheye please,[],,https://twitter.com/ZubairA81673023/status/1423336231123832832,912606991888957440,2021-08-05 23:02:56 IST,en,"[{'screen_name': 'ZairaWasimmm', 'name': 'Zaira Wasim', 'id': '918925722655145984'}]",False,20220113144020,reply,ZairaWasimmm,text,1417765832315138049,,,[],0.0,[],Zubair Ahmad,,,,0.0,,,0.0,,,+0530,,,,[],,,zubaira81673023,0.0,2021-08-05,23:02:56
657202,61dfc7d6e7dfd99c9f9f6fed,1042110068727017473,@joshnachinappa @ronakbkothari Belated Happy birthday Joshna... You are lovely..,[],,https://twitter.com/chikubindal/status/1042110068727017473,301884614,2018-09-18 23:26:16 IST,en,"[{'screen_name': 'joshnachinappa', 'name': 'Joshna Chinappa', 'id': '2725926414'}]",False,20220113120358,reply,joshnachinappa,text,1040912385983303680,,,[],0.0,[],nitin agrawal,,,,0.0,,,0.0,,,+0530,,,,[],,,chikubindal,0.0,2018-09-18,23:26:16
